"","Taxon","Seed dry mass","Plant height vegetative","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)","C3","C4","CAM","C3/C4","Non-N-fixer","N-fixer","Graminoid","Woody","Vine","Forb","species","blooming.period..early","blooming.period..early.mid","blooming.period...mid","blooming.period..mid.late","blooming.period..late","MgmtTarget","Dry Prairie","Savanna","NA","Mesic Prairie","Wet Prairie","cover.low","cover.medium","cover.high","cover.very.high","Forbs, Ferns and Fern Allies","Grasses and sedges","Low shrubs","Shrubs","Half shrubs","Climbing plants"
"601","PRUNUS VIRGINIANA",1.6,28,35.5274261603376,1,0,0,0,1,0,0,1,0,0,"Chokecherry",0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
"602","PRUNUS VIRGINIANA",1.3024,4,0.283625730994152,1,0,0,0,1,0,0,1,0,0,"Chokecherry",0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
"603","PRUNUS VIRGINIANA",3.03,35,22.3214285714286,1,0,0,0,1,0,0,1,0,0,"Chokecherry",0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
"604","PRUNUS VIRGINIANA",6.4308,108,0.381,1,0,0,0,1,0,0,1,0,0,"Chokecherry",0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
"605","PRUNUS VIRGINIANA",26.91,56,0.3,1,0,0,0,1,0,0,1,0,0,"Chokecherry",0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
"606","PRUNUS VIRGINIANA",1.89,132,0.32051282051282,1,0,0,0,1,0,0,1,0,0,"Chokecherry",0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
"607","PRUNUS VIRGINIANA",2.7,64,0.334277620396601,1,0,0,0,1,0,0,1,0,0,"Chokecherry",0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
"608","PRUNUS VIRGINIANA",0.069,131,44.6424736955121,1,0,0,0,1,0,0,1,0,0,"Chokecherry",0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
"609","PRUNUS VIRGINIANA",4.381,69,0.16435,1,0,0,0,1,0,0,1,0,0,"Chokecherry",0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
"610","PRUNUS VIRGINIANA",0.1664,34,0.274971297359357,1,0,0,0,1,0,0,1,0,0,"Chokecherry",0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
"611","PRUNUS VIRGINIANA",0.067,4,0.366,1,0,0,0,1,0,0,1,0,0,"Chokecherry",0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
"612","PRUNUS VIRGINIANA",0.854,150,0.262458471760797,1,0,0,0,1,0,0,1,0,0,"Chokecherry",0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
"613","PRUNUS VIRGINIANA",0.07,91.44,0.268041237113402,1,0,0,0,1,0,0,1,0,0,"Chokecherry",0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
"614","PRUNUS VIRGINIANA",2.75076959170758,20.69412167,0.356,1,0,0,0,1,0,0,1,0,0,"Chokecherry",0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
"615","PRUNUS VIRGINIANA",1.1,142.473684210526,18.732782369146,1,0,0,0,1,0,0,1,0,0,"Chokecherry",0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
"616","PRUNUS PUMILA",1.852,59,0.308,1,0,0,0,0,0,0,1,0,0,"Sand cherry",1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0
"617","PRUNUS PUMILA",3.7956,40,0.45752,1,0,0,0,0,0,0,1,0,0,"Sand cherry",1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0
"618","PRUNUS PUMILA",0.091,106.9,33.4507042253521,1,0,0,0,0,0,0,1,0,0,"Sand cherry",1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0
"619","PRUNUS PUMILA",89.122,20,0.269,1,0,0,0,0,0,0,1,0,0,"Sand cherry",1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0
"620","PRUNUS PUMILA",1.67,55,0.29518547750592,1,0,0,0,0,0,0,1,0,0,"Sand cherry",1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0
"621","PRUNUS PUMILA",0.22,71,0.251369863013699,1,0,0,0,0,0,0,1,0,0,"Sand cherry",1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0
"622","PRUNUS PUMILA",1.38,36,32.0149253731343,1,0,0,0,0,0,0,1,0,0,"Sand cherry",1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0
"623","PRUNUS PUMILA",0.04,68,0.154,1,0,0,0,0,0,0,1,0,0,"Sand cherry",1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0
"624","PRUNUS PUMILA",0.34,72,0.267518248175182,1,0,0,0,0,0,0,1,0,0,"Sand cherry",1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0
"625","PRUNUS PUMILA",0.083,68.9,0.3471,1,0,0,0,0,0,0,1,0,0,"Sand cherry",1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0
"626","PRUNUS PUMILA",0.05,89.1,0.189,1,0,0,0,0,0,0,1,0,0,"Sand cherry",1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0
"627","PRUNUS PUMILA",0.13,145,0.421335353487168,1,0,0,0,0,0,0,1,0,0,"Sand cherry",1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0
"628","PRUNUS PUMILA",0.08,110,26.9689737470167,1,0,0,0,0,0,0,1,0,0,"Sand cherry",1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0
"629","PRUNUS PUMILA",1.195882353,64,0.358,1,0,0,0,0,0,0,1,0,0,"Sand cherry",1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0
"630","PRUNUS PUMILA",9.1,15,0.333,1,0,0,0,0,0,0,1,0,0,"Sand cherry",1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0
"631","ELYMUS CANADENSIS",0.4624,139,0.272540983606557,1,0,0,0,1,0,1,1,0,0,"Nodding wild rye",0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
"632","ELYMUS CANADENSIS",0.18,15,0.292079207920792,1,0,0,0,1,0,1,1,0,0,"Nodding wild rye",0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
"633","ELYMUS CANADENSIS",0.498,89,0.394,1,0,0,0,1,0,1,1,0,0,"Nodding wild rye",0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
"634","ELYMUS CANADENSIS",1.192,18,0.379,1,0,0,0,1,0,1,1,0,0,"Nodding wild rye",0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
"635","ELYMUS CANADENSIS",0.4,24,0.275,1,0,0,0,1,0,1,1,0,0,"Nodding wild rye",0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
"636","ELYMUS CANADENSIS",0.714,70,38.4848484848485,1,0,0,0,1,0,1,1,0,0,"Nodding wild rye",0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
"637","ELYMUS CANADENSIS",2.28,7,0.198792673,1,0,0,0,1,0,1,1,0,0,"Nodding wild rye",0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
"638","ELYMUS CANADENSIS",1.344,32,0.335264900662252,1,0,0,0,1,0,1,1,0,0,"Nodding wild rye",0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
"639","ELYMUS CANADENSIS",0.71476,28.65,0.226010101010101,1,0,0,0,1,0,1,1,0,0,"Nodding wild rye",0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
"640","ELYMUS CANADENSIS",0.612,95,0.313,1,0,0,0,1,0,1,1,0,0,"Nodding wild rye",0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
"641","ELYMUS CANADENSIS",2.817,30,0.305,1,0,0,0,1,0,1,1,0,0,"Nodding wild rye",0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
"642","ELYMUS CANADENSIS",0.24,48,0.267,1,0,0,0,1,0,1,1,0,0,"Nodding wild rye",0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
"643","ELYMUS CANADENSIS",0.13,10,27.2727272727273,1,0,0,0,1,0,1,1,0,0,"Nodding wild rye",0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
"644","ELYMUS CANADENSIS",0.4,42.5,0.306188925081433,1,0,0,0,1,0,1,1,0,0,"Nodding wild rye",0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
"645","ELYMUS CANADENSIS",0.1924,60,37.0238095238095,1,0,0,0,1,0,1,1,0,0,"Nodding wild rye",0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
"646","MONARDA PUNCTATA",1.787,100,0.291379310344828,1,0,0,0,0,0,0,0,0,1,"Horsemint",0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
"647","MONARDA PUNCTATA",3,115,0.306,1,0,0,0,0,0,0,0,0,1,"Horsemint",0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
"648","MONARDA PUNCTATA",0.0011,90,0.2,1,0,0,0,0,0,0,0,0,1,"Horsemint",0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
"649","MONARDA PUNCTATA",0.91,51,0.261883408071749,1,0,0,0,0,0,0,0,0,1,"Horsemint",0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
"650","MONARDA PUNCTATA",1.242,60,0.266216216216216,1,0,0,0,0,0,0,0,0,1,"Horsemint",0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
"651","MONARDA PUNCTATA",0.07,91.44,0.263157894736842,1,0,0,0,0,0,0,0,0,1,"Horsemint",0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
"652","MONARDA PUNCTATA",1.2,15,0.278064516129032,1,0,0,0,0,0,0,0,0,1,"Horsemint",0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
"653","MONARDA PUNCTATA",1059100,15.2,32.7615780445969,1,0,0,0,0,0,0,0,0,1,"Horsemint",0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
"654","MONARDA PUNCTATA",2.8,31,0.45714,1,0,0,0,0,0,0,0,0,1,"Horsemint",0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
"655","MONARDA PUNCTATA",0.5,1000,0.214814814814815,1,0,0,0,0,0,0,0,0,1,"Horsemint",0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
"656","MONARDA PUNCTATA",1.2,89,0.468,1,0,0,0,0,0,0,0,0,1,"Horsemint",0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
"657","MONARDA PUNCTATA",3.79,56,0.349108789182545,1,0,0,0,0,0,0,0,0,1,"Horsemint",0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
"658","MONARDA PUNCTATA",61.297,51,0.312206572769953,1,0,0,0,0,0,0,0,0,1,"Horsemint",0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
"659","MONARDA PUNCTATA",2.566,124.6,0.284,1,0,0,0,0,0,0,0,0,1,"Horsemint",0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
"660","MONARDA PUNCTATA",37.4326,17.3,0.228205128205128,1,0,0,0,0,0,0,0,0,1,"Horsemint",0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
"661","RHUS GLABRA",0.161,116.4969984,0.272479564032698,1,0,0,0,1,0,0,1,0,0,"Smooth sumac",0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0
"662","RHUS GLABRA",0.2,91,0.297,1,0,0,0,1,0,0,1,0,0,"Smooth sumac",0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0
"663","RHUS GLABRA",0.091,55,21.5020576131687,1,0,0,0,1,0,0,1,0,0,"Smooth sumac",0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0
"664","RHUS GLABRA",0.084,27.1,19.5652173913043,1,0,0,0,1,0,0,1,0,0,"Smooth sumac",0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0
"665","RHUS GLABRA",142880,141,0.358,1,0,0,0,1,0,0,1,0,0,"Smooth sumac",0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0
"666","RHUS GLABRA",0.09,95,0.277728085867621,1,0,0,0,1,0,0,1,0,0,"Smooth sumac",0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0
"667","RHUS GLABRA",0.865,20,0.351,1,0,0,0,1,0,0,1,0,0,"Smooth sumac",0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0
"668","RHUS GLABRA",2.02,65,0.641025641025641,1,0,0,0,1,0,0,1,0,0,"Smooth sumac",0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0
"669","RHUS GLABRA",0.14,40,0.259,1,0,0,0,1,0,0,1,0,0,"Smooth sumac",0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0
"670","RHUS GLABRA",2.900153846,8.2,33.3194154488518,1,0,0,0,1,0,0,1,0,0,"Smooth sumac",0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0
"671","RHUS GLABRA",0.000918666666666667,112,0.278,1,0,0,0,1,0,0,1,0,0,"Smooth sumac",0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0
"672","RHUS GLABRA",0.2,28,0.422,1,0,0,0,1,0,0,1,0,0,"Smooth sumac",0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0
"673","RHUS GLABRA",3.1,123,22.1165644171779,1,0,0,0,1,0,0,1,0,0,"Smooth sumac",0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0
"674","RHUS GLABRA",6.97,43,0.279674796747967,1,0,0,0,1,0,0,1,0,0,"Smooth sumac",0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0
"675","RHUS GLABRA",0.3472,76,0.247524752475248,1,0,0,0,1,0,0,1,0,0,"Smooth sumac",0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0
"676","CAREX SARTWELLII",1.995,30,0.235,0,0,0,0,0,0,1,1,0,0,"Sartwell's sedge",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
"677","CAREX SARTWELLII",1.813,209,18.3453237410072,0,0,0,0,0,0,1,1,0,0,"Sartwell's sedge",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
"678","CAREX SARTWELLII",3.3,90,0.260452961672474,0,0,0,0,0,0,1,1,0,0,"Sartwell's sedge",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
"679","CAREX SARTWELLII",2,26,0.2305415649,0,0,0,0,0,0,1,1,0,0,"Sartwell's sedge",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
"680","CAREX SARTWELLII",0.988,22,0.36,0,0,0,0,0,0,1,1,0,0,"Sartwell's sedge",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
"681","CAREX SARTWELLII",0.052,85.5,0.328,0,0,0,0,0,0,1,1,0,0,"Sartwell's sedge",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
"682","CAREX SARTWELLII",15.9,12.84,0.194,0,0,0,0,0,0,1,1,0,0,"Sartwell's sedge",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
"683","CAREX SARTWELLII",908000,6,19.5226438188494,0,0,0,0,0,0,1,1,0,0,"Sartwell's sedge",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
"684","CAREX SARTWELLII",0.122,30,0.226010101010101,0,0,0,0,0,0,1,1,0,0,"Sartwell's sedge",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
"685","CAREX SARTWELLII",25.6,34.67857143,0.267515923566879,0,0,0,0,0,0,1,1,0,0,"Sartwell's sedge",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
"686","CAREX SARTWELLII",0.07,131,27.375,0,0,0,0,0,0,1,1,0,0,"Sartwell's sedge",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
"687","CAREX SARTWELLII",0.43,95,0.26,0,0,0,0,0,0,1,1,0,0,"Sartwell's sedge",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
"688","CAREX SARTWELLII",63.99,2.318,0.361111111111111,0,0,0,0,0,0,1,1,0,0,"Sartwell's sedge",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
"689","CAREX SARTWELLII",1.17,91.44,0.16097,0,0,0,0,0,0,1,1,0,0,"Sartwell's sedge",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
"690","CAREX SARTWELLII",0.063,52,0.277391304,0,0,0,0,0,0,1,1,0,0,"Sartwell's sedge",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
"691","VERBENA STRICTA",37.5,9.1,0.277,1,0,0,0,0,0,0,0,0,1,"Hoary vervain",0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"692","VERBENA STRICTA",0.3,122.82,0.4,1,0,0,0,0,0,0,0,0,1,"Hoary vervain",0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"693","VERBENA STRICTA",0.64,221,0.206976744186047,1,0,0,0,0,0,0,0,0,1,"Hoary vervain",0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"694","VERBENA STRICTA",0.031,112,0.153,1,0,0,0,0,0,0,0,0,1,"Hoary vervain",0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"695","VERBENA STRICTA",0.8236,72,0.342805755,1,0,0,0,0,0,0,0,0,1,"Hoary vervain",0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"696","VERBENA STRICTA",3.13,99.4,0.285714285714286,1,0,0,0,0,0,0,0,0,1,"Hoary vervain",0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"697","VERBENA STRICTA",1.248,131,0.379,1,0,0,0,0,0,0,0,0,1,"Hoary vervain",0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"698","VERBENA STRICTA",3,68,0.245692883895131,1,0,0,0,0,0,0,0,0,1,"Hoary vervain",0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"699","VERBENA STRICTA",2.02,206,0.29056975777896,1,0,0,0,0,0,0,0,0,1,"Hoary vervain",0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"700","VERBENA STRICTA",3.03,28,0.355,1,0,0,0,0,0,0,0,0,1,"Hoary vervain",0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"701","VERBENA STRICTA",1.5,82,0.27,1,0,0,0,0,0,0,0,0,1,"Hoary vervain",0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"702","VERBENA STRICTA",15.85,124,31.6412025628388,1,0,0,0,0,0,0,0,0,1,"Hoary vervain",0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"703","VERBENA STRICTA",0.048,34.2,0.318,1,0,0,0,0,0,0,0,0,1,"Hoary vervain",0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"704","VERBENA STRICTA",2.817,114,0.227,1,0,0,0,0,0,0,0,0,1,"Hoary vervain",0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"705","VERBENA STRICTA",3.357,150,0.290880503144654,1,0,0,0,0,0,0,0,0,1,"Hoary vervain",0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"706","ANDROPOGON GERARDII",0.067,600,30.3482587064677,0,1,0,0,1,0,1,1,0,0,"Big bluestem",0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0
"707","ANDROPOGON GERARDII",78.528,42,0.21209,0,1,0,0,1,0,1,1,0,0,"Big bluestem",0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0
"708","ANDROPOGON GERARDII",0.776,22,0.291,0,1,0,0,1,0,1,1,0,0,"Big bluestem",0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0
"709","ANDROPOGON GERARDII",1.13,66,0.311541325390916,0,1,0,0,1,0,1,1,0,0,"Big bluestem",0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0
"710","ANDROPOGON GERARDII",3.52,30,0.292,0,1,0,0,1,0,1,1,0,0,"Big bluestem",0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0
"711","ANDROPOGON GERARDII",0.296747859174916,44,0.279,0,1,0,0,1,0,1,1,0,0,"Big bluestem",0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0
"712","ANDROPOGON GERARDII",3.1,60,0.202247191011236,0,1,0,0,1,0,1,1,0,0,"Big bluestem",0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0
"713","ANDROPOGON GERARDII",0.331,30,0.381,0,1,0,0,1,0,1,1,0,0,"Big bluestem",0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0
"714","ANDROPOGON GERARDII",0.1692,25.5,27.7777777777778,0,1,0,0,1,0,1,1,0,0,"Big bluestem",0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0
"715","ANDROPOGON GERARDII",0.0019,57,0.292929292929293,0,1,0,0,1,0,1,1,0,0,"Big bluestem",0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0
"716","ANDROPOGON GERARDII",105.07,22,0.372,0,1,0,0,1,0,1,1,0,0,"Big bluestem",0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0
"717","ANDROPOGON GERARDII",2.83,33,0.312,0,1,0,0,1,0,1,1,0,0,"Big bluestem",0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0
"718","ANDROPOGON GERARDII",1.46,117,7.41869918699187,0,1,0,0,1,0,1,1,0,0,"Big bluestem",0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0
"719","ANDROPOGON GERARDII",1.98,60,24.6655518394649,0,1,0,0,1,0,1,1,0,0,"Big bluestem",0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0
"720","ANDROPOGON GERARDII",1.117,54,0.268,0,1,0,0,1,0,1,1,0,0,"Big bluestem",0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0
"721","SCHIZACHYRIUM SCOPARIUM",8.8,97,0.251369863013699,0,1,0,0,1,0,1,1,0,0,"Little bluestem",0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0
"722","SCHIZACHYRIUM SCOPARIUM",5.4612,92,0.27098121085595,0,1,0,0,1,0,1,1,0,0,"Little bluestem",0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0
"723","SCHIZACHYRIUM SCOPARIUM",0.07,62,0.269938650306748,0,1,0,0,1,0,1,1,0,0,"Little bluestem",0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0
"724","SCHIZACHYRIUM SCOPARIUM",1.1,58,0.325,0,1,0,0,1,0,1,1,0,0,"Little bluestem",0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0
"725","SCHIZACHYRIUM SCOPARIUM",9.6444,47,0.325,0,1,0,0,1,0,1,1,0,0,"Little bluestem",0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0
"726","SCHIZACHYRIUM SCOPARIUM",0.222,300,0.367994100294985,0,1,0,0,1,0,1,1,0,0,"Little bluestem",0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0
"727","SCHIZACHYRIUM SCOPARIUM",0.25,48,0.362,0,1,0,0,1,0,1,1,0,0,"Little bluestem",0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0
"728","SCHIZACHYRIUM SCOPARIUM",6.2,30,0.382352941176471,0,1,0,0,1,0,1,1,0,0,"Little bluestem",0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0
"729","SCHIZACHYRIUM SCOPARIUM",0.707692307692308,90,36.7307692307692,0,1,0,0,1,0,1,1,0,0,"Little bluestem",0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0
"730","SCHIZACHYRIUM SCOPARIUM",3.228,87,0.291523482245132,0,1,0,0,1,0,1,1,0,0,"Little bluestem",0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0
"731","SCHIZACHYRIUM SCOPARIUM",2.8624,27,0.192,0,1,0,0,1,0,1,1,0,0,"Little bluestem",0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0
"732","SCHIZACHYRIUM SCOPARIUM",0.07,6,0.228,0,1,0,0,1,0,1,1,0,0,"Little bluestem",0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0
"733","SCHIZACHYRIUM SCOPARIUM",0.39,81,24.7474747474747,0,1,0,0,1,0,1,1,0,0,"Little bluestem",0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0
"734","SCHIZACHYRIUM SCOPARIUM",2.795,26,45.3363062058714,0,1,0,0,1,0,1,1,0,0,"Little bluestem",0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0
"735","SCHIZACHYRIUM SCOPARIUM",9.11,120,27.0434782608696,0,1,0,0,1,0,1,1,0,0,"Little bluestem",0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0
"736","CALAMAGROSTIS CANADENSIS",0.18,22,42.9885057471264,1,1,0,0,1,0,1,1,0,0,"Bluejoint",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
